student_id,category,rating
288,use_of_presentations,6
6,use_of_presentations,8
547,use_of_presentations,8
30,use_of_presentations,7
445,use_of_presentations,4
591,use_of_presentations,8
770,use_of_presentations,5
484,use_of_presentations,8
180,use_of_presentations,4
946,use_of_presentations,5
901,use_of_presentations,6
517,use_of_presentations,7
545,use_of_presentations,8
918,use_of_presentations,8
652,use_of_presentations,4
471,use_of_presentations,4
323,use_of_presentations,7
276,use_of_presentations,7
672,use_of_presentations,5
337,use_of_presentations,6
468,use_of_presentations,8
380,use_of_presentations,4
755,use_of_presentations,7
267,use_of_presentations,4
598,use_of_presentations,4
128,use_of_presentations,6
444,use_of_presentations,6
572,use_of_presentations,4
319,use_of_presentations,6
390,use_of_presentations,7
176,use_of_presentations,6
883,use_of_presentations,4
831,use_of_presentations,8
220,use_of_presentations,8
17,use_of_presentations,5
938,use_of_presentations,6
651,use_of_presentations,6
953,use_of_presentations,8
902,use_of_presentations,6
167,use_of_presentations,5
669,use_of_presentations,4
859,use_of_presentations,5
120,use_of_presentations,7
293,use_of_presentations,7
789,use_of_presentations,8
182,use_of_presentations,7
369,use_of_presentations,4
207,use_of_presentations,6
842,use_of_presentations,5
38,use_of_presentations,7
495,use_of_presentations,7
942,use_of_presentations,8
752,use_of_presentations,4
940,use_of_presentations,6
648,use_of_presentations,7
125,use_of_presentations,4
516,use_of_presentations,8
963,use_of_presentations,4
215,use_of_presentations,6
823,use_of_presentations,8
840,use_of_presentations,5
429,use_of_presentations,5
109,use_of_presentations,5
795,use_of_presentations,8
760,use_of_presentations,4
536,use_of_presentations,4
888,use_of_presentations,5
719,use_of_presentations,8
654,use_of_presentations,4
947,use_of_presentations,8
403,use_of_presentations,6
124,use_of_presentations,7
548,use_of_presentations,6
880,use_of_presentations,6
939,use_of_presentations,7
166,use_of_presentations,4
885,use_of_presentations,7
112,use_of_presentations,6
811,use_of_presentations,8
213,use_of_presentations,4
375,use_of_presentations,4
897,use_of_presentations,4
460,use_of_presentations,5
416,use_of_presentations,5
571,use_of_presentations,7
744,use_of_presentations,7
378,use_of_presentations,7
121,use_of_presentations,5
462,use_of_presentations,8
777,use_of_presentations,4
845,use_of_presentations,6
533,use_of_presentations,5
450,use_of_presentations,6
717,use_of_presentations,4
469,use_of_presentations,6
670,use_of_presentations,8
137,use_of_presentations,5
801,use_of_presentations,4
315,use_of_presentations,5
153,use_of_presentations,5
190,use_of_presentations,7
22,use_of_presentations,4
949,use_of_presentations,7
523,use_of_presentations,6
527,use_of_presentations,5
461,use_of_presentations,7
244,use_of_presentations,4
363,use_of_presentations,8
610,use_of_presentations,6
381,use_of_presentations,8
954,use_of_presentations,6
604,use_of_presentations,8
414,use_of_presentations,4
151,use_of_presentations,5
721,use_of_presentations,4
664,use_of_presentations,7
956,use_of_presentations,6
747,use_of_presentations,5
438,use_of_presentations,5
975,use_of_presentations,4
277,use_of_presentations,8
312,use_of_presentations,7
565,use_of_presentations,7
739,use_of_presentations,5
584,use_of_presentations,5
894,use_of_presentations,5
270,use_of_presentations,5
966,use_of_presentations,5
489,use_of_presentations,5
665,use_of_presentations,4
71,use_of_presentations,8
603,use_of_presentations,7
196,use_of_presentations,8
804,use_of_presentations,7
837,use_of_presentations,4
530,use_of_presentations,4
720,use_of_presentations,6
272,use_of_presentations,6
984,use_of_presentations,6
185,use_of_presentations,8
487,use_of_presentations,4
75,use_of_presentations,8
718,use_of_presentations,6
496,use_of_presentations,4
630,use_of_presentations,4
637,use_of_presentations,5
360,use_of_presentations,8
183,use_of_presentations,5
689,use_of_presentations,7
236,use_of_presentations,6
768,use_of_presentations,6
316,use_of_presentations,7
396,use_of_presentations,4
212,use_of_presentations,4
830,use_of_presentations,7
209,use_of_presentations,5
62,use_of_presentations,4
447,use_of_presentations,7
100,use_of_presentations,6
305,use_of_presentations,8
494,use_of_presentations,6
328,use_of_presentations,5
854,use_of_presentations,8
866,use_of_presentations,4
943,use_of_presentations,7
734,use_of_presentations,5
189,use_of_presentations,6
404,use_of_presentations,7
518,use_of_presentations,8
856,use_of_presentations,4
70,use_of_presentations,5
457,use_of_presentations,8
148,use_of_presentations,4
958,use_of_presentations,5
356,use_of_presentations,7
793,use_of_presentations,6
771,use_of_presentations,6
452,use_of_presentations,7
72,use_of_presentations,7
710,use_of_presentations,6
980,use_of_presentations,7
145,use_of_presentations,4
960,use_of_presentations,6
660,use_of_presentations,7
987,use_of_presentations,7
534,use_of_presentations,7
858,use_of_presentations,5
324,use_of_presentations,5
884,use_of_presentations,7
611,use_of_presentations,5
136,use_of_presentations,7
705,use_of_presentations,6
991,use_of_presentations,5
676,use_of_presentations,5
769,use_of_presentations,8
246,use_of_presentations,8
644,use_of_presentations,8
263,use_of_presentations,4
476,use_of_presentations,6
697,use_of_presentations,6
95,use_of_presentations,5
688,use_of_presentations,7
633,use_of_presentations,4
241,use_of_presentations,8
524,use_of_presentations,4
504,use_of_presentations,5
417,use_of_presentations,7
554,use_of_presentations,8
656,use_of_presentations,7
19,use_of_presentations,6
275,use_of_presentations,4
478,use_of_presentations,7
132,use_of_presentations,5
515,use_of_presentations,5
44,use_of_presentations,5
388,use_of_presentations,4
204,use_of_presentations,6
338,use_of_presentations,4
619,use_of_presentations,6
205,use_of_presentations,4
39,use_of_presentations,7
53,use_of_presentations,5
58,use_of_presentations,7
157,use_of_presentations,8
28,use_of_presentations,6
833,use_of_presentations,7
252,use_of_presentations,4
658,use_of_presentations,6
179,use_of_presentations,7
851,use_of_presentations,4
809,use_of_presentations,7
330,use_of_presentations,5
94,use_of_presentations,4
826,use_of_presentations,7
227,use_of_presentations,6
1000,use_of_presentations,5
114,use_of_presentations,7
251,use_of_presentations,6
613,use_of_presentations,6
101,use_of_presentations,6
871,use_of_presentations,7
551,use_of_presentations,5
931,use_of_presentations,7
49,use_of_presentations,8
512,use_of_presentations,7
261,use_of_presentations,7
754,use_of_presentations,4
345,use_of_presentations,8
970,use_of_presentations,5
990,use_of_presentations,6
911,use_of_presentations,4
909,use_of_presentations,5
817,use_of_presentations,7
733,use_of_presentations,5
626,use_of_presentations,5
292,use_of_presentations,8
82,use_of_presentations,8
355,use_of_presentations,5
948,use_of_presentations,4
341,use_of_presentations,4
952,use_of_presentations,5
711,use_of_presentations,4
635,use_of_presentations,8
850,use_of_presentations,7
716,use_of_presentations,7
627,use_of_presentations,4
661,use_of_presentations,4
877,use_of_presentations,4
177,use_of_presentations,6
322,use_of_presentations,7
914,use_of_presentations,4
486,use_of_presentations,5
723,use_of_presentations,5
105,use_of_presentations,5
52,use_of_presentations,4
436,use_of_presentations,4
829,use_of_presentations,5
753,use_of_presentations,8
130,use_of_presentations,5
91,use_of_presentations,4
590,use_of_presentations,4
965,use_of_presentations,4
99,use_of_presentations,6
912,use_of_presentations,7
395,use_of_presentations,8
923,use_of_presentations,5
499,use_of_presentations,8
115,use_of_presentations,7
815,use_of_presentations,6
570,use_of_presentations,6
825,use_of_presentations,8
620,use_of_presentations,8
175,use_of_presentations,8
358,use_of_presentations,4
191,use_of_presentations,5
492,use_of_presentations,8
529,use_of_presentations,6
389,use_of_presentations,8
878,use_of_presentations,8
368,use_of_presentations,8
122,use_of_presentations,5
332,use_of_presentations,7
303,use_of_presentations,5
336,use_of_presentations,4
588,use_of_presentations,4
609,use_of_presentations,4
920,use_of_presentations,7
370,use_of_presentations,7
405,use_of_presentations,5
779,use_of_presentations,6
962,use_of_presentations,4
268,use_of_presentations,5
625,use_of_presentations,6
217,use_of_presentations,8
479,use_of_presentations,4
500,use_of_presentations,8
409,use_of_presentations,7
546,use_of_presentations,5
967,use_of_presentations,8
343,use_of_presentations,7
639,use_of_presentations,7
402,use_of_presentations,6
617,use_of_presentations,5
349,use_of_presentations,8
994,use_of_presentations,5
279,use_of_presentations,7
926,use_of_presentations,5
816,use_of_presentations,5
765,use_of_presentations,8
160,use_of_presentations,5
606,use_of_presentations,8
602,use_of_presentations,6
893,use_of_presentations,8
810,use_of_presentations,7
802,use_of_presentations,6
162,use_of_presentations,5
449,use_of_presentations,8
463,use_of_presentations,7
41,use_of_presentations,5
838,use_of_presentations,6
703,use_of_presentations,8
490,use_of_presentations,6
906,use_of_presentations,8
174,use_of_presentations,6
4,use_of_presentations,5
161,use_of_presentations,8
31,use_of_presentations,5
623,use_of_presentations,6
818,use_of_presentations,4
60,use_of_presentations,5
384,use_of_presentations,7
971,use_of_presentations,7
427,use_of_presentations,7
431,use_of_presentations,4
408,use_of_presentations,4
577,use_of_presentations,4
803,use_of_presentations,8
273,use_of_presentations,7
371,use_of_presentations,4
999,use_of_presentations,8
595,use_of_presentations,5
63,use_of_presentations,7
899,use_of_presentations,7
0,use_of_presentations,8
796,use_of_presentations,6
181,use_of_presentations,4
290,use_of_presentations,6
373,use_of_presentations,8
285,use_of_presentations,5
882,use_of_presentations,4
776,use_of_presentations,7
935,use_of_presentations,7
679,use_of_presentations,4
102,use_of_presentations,6
618,use_of_presentations,6
607,use_of_presentations,4
743,use_of_presentations,7
682,use_of_presentations,8
16,use_of_presentations,6
969,use_of_presentations,8
46,use_of_presentations,4
706,use_of_presentations,7
993,use_of_presentations,4
508,use_of_presentations,5
989,use_of_presentations,5
133,use_of_presentations,7
15,use_of_presentations,8
78,use_of_presentations,6
433,use_of_presentations,8
784,use_of_presentations,4
983,use_of_presentations,4
197,use_of_presentations,5
483,use_of_presentations,6
376,use_of_presentations,5
915,use_of_presentations,4
210,use_of_presentations,7
20,use_of_presentations,5
425,use_of_presentations,8
668,use_of_presentations,6
54,use_of_presentations,5
950,use_of_presentations,7
782,use_of_presentations,4
108,use_of_presentations,7
400,use_of_presentations,5
685,use_of_presentations,7
673,use_of_presentations,4
198,use_of_presentations,7
14,use_of_presentations,8
172,use_of_presentations,8
359,use_of_presentations,7
714,use_of_presentations,5
785,use_of_presentations,7
865,use_of_presentations,6
662,use_of_presentations,4
513,use_of_presentations,7
722,use_of_presentations,5
8,use_of_presentations,6
873,use_of_presentations,4
684,use_of_presentations,7
73,use_of_presentations,5
900,use_of_presentations,5
933,use_of_presentations,4
634,use_of_presentations,6
835,use_of_presentations,7
422,use_of_presentations,4
235,use_of_presentations,8
286,use_of_presentations,7
129,use_of_presentations,4
443,use_of_presentations,8
301,use_of_presentations,7
532,use_of_presentations,4
64,use_of_presentations,8
860,use_of_presentations,4
559,use_of_presentations,4
311,use_of_presentations,6
32,use_of_presentations,7
296,use_of_presentations,4
419,use_of_presentations,5
83,use_of_presentations,6
594,use_of_presentations,7
501,use_of_presentations,8
411,use_of_presentations,4
824,use_of_presentations,7
585,use_of_presentations,8
848,use_of_presentations,6
299,use_of_presentations,5
107,use_of_presentations,8
119,use_of_presentations,5
335,use_of_presentations,4
557,use_of_presentations,8
113,use_of_presentations,7
281,use_of_presentations,6
836,use_of_presentations,4
426,use_of_presentations,7
42,use_of_presentations,4
567,use_of_presentations,8
589,use_of_presentations,7
187,use_of_presentations,6
615,use_of_presentations,7
556,use_of_presentations,5
3,use_of_presentations,5
667,use_of_presentations,6
234,use_of_presentations,4
96,use_of_presentations,5
691,use_of_presentations,8
269,use_of_presentations,6
566,use_of_presentations,6
985,use_of_presentations,4
437,use_of_presentations,6
200,use_of_presentations,8
291,use_of_presentations,7
612,use_of_presentations,8
448,use_of_presentations,7
439,use_of_presentations,7
573,use_of_presentations,5
7,use_of_presentations,5
725,use_of_presentations,8
50,use_of_presentations,6
423,use_of_presentations,5
140,use_of_presentations,6
135,use_of_presentations,7
786,use_of_presentations,7
601,use_of_presentations,4
493,use_of_presentations,4
553,use_of_presentations,4
27,use_of_presentations,5
257,use_of_presentations,6
225,use_of_presentations,5
788,use_of_presentations,6
37,use_of_presentations,5
170,use_of_presentations,7
528,use_of_presentations,5
600,use_of_presentations,6
655,use_of_presentations,5
74,use_of_presentations,6
505,use_of_presentations,8
377,use_of_presentations,7
808,use_of_presentations,4
366,use_of_presentations,8
238,use_of_presentations,5
255,use_of_presentations,7
123,use_of_presentations,4
663,use_of_presentations,8
876,use_of_presentations,4
690,use_of_presentations,8
309,use_of_presentations,4
693,use_of_presentations,8
226,use_of_presentations,8
951,use_of_presentations,7
260,use_of_presentations,7
243,use_of_presentations,8
222,use_of_presentations,4
314,use_of_presentations,6
229,use_of_presentations,8
85,use_of_presentations,8
76,use_of_presentations,8
887,use_of_presentations,5
582,use_of_presentations,7
674,use_of_presentations,6
986,use_of_presentations,6
511,use_of_presentations,4
879,use_of_presentations,5
401,use_of_presentations,7
514,use_of_presentations,7
750,use_of_presentations,8
156,use_of_presentations,7
775,use_of_presentations,7
329,use_of_presentations,8
467,use_of_presentations,5
178,use_of_presentations,4
549,use_of_presentations,7
453,use_of_presentations,4
307,use_of_presentations,5
472,use_of_presentations,7
392,use_of_presentations,4
65,use_of_presentations,4
575,use_of_presentations,7
855,use_of_presentations,6
791,use_of_presentations,4
391,use_of_presentations,7
973,use_of_presentations,4
828,use_of_presentations,5
247,use_of_presentations,6
412,use_of_presentations,5
67,use_of_presentations,4
289,use_of_presentations,5
399,use_of_presentations,4
138,use_of_presentations,8
537,use_of_presentations,4
265,use_of_presentations,7
724,use_of_presentations,6
653,use_of_presentations,5
318,use_of_presentations,5
232,use_of_presentations,5
21,use_of_presentations,5
998,use_of_presentations,5
694,use_of_presentations,8
927,use_of_presentations,6
348,use_of_presentations,5
968,use_of_presentations,6
992,use_of_presentations,4
764,use_of_presentations,7
587,use_of_presentations,8
944,use_of_presentations,6
239,use_of_presentations,4
886,use_of_presentations,5
23,use_of_presentations,4
458,use_of_presentations,4
822,use_of_presentations,7
413,use_of_presentations,4
563,use_of_presentations,8
331,use_of_presentations,7
434,use_of_presentations,7
456,use_of_presentations,8
430,use_of_presentations,4
896,use_of_presentations,7
451,use_of_presentations,6
477,use_of_presentations,5
9,use_of_presentations,4
325,use_of_presentations,7
812,use_of_presentations,4
727,use_of_presentations,6
928,use_of_presentations,6
134,use_of_presentations,7
819,use_of_presentations,8
230,use_of_presentations,8
520,use_of_presentations,5
326,use_of_presentations,8
142,use_of_presentations,4
491,use_of_presentations,8
379,use_of_presentations,6
465,use_of_presentations,8
756,use_of_presentations,7
347,use_of_presentations,7
237,use_of_presentations,5
642,use_of_presentations,6
506,use_of_presentations,4
646,use_of_presentations,5
382,use_of_presentations,7
256,use_of_presentations,4
327,use_of_presentations,5
624,use_of_presentations,7
155,use_of_presentations,8
578,use_of_presentations,7
640,use_of_presentations,4
997,use_of_presentations,8
242,use_of_presentations,5
344,use_of_presentations,8
699,use_of_presentations,4
77,use_of_presentations,5
821,use_of_presentations,5
903,use_of_presentations,8
540,use_of_presentations,7
596,use_of_presentations,7
169,use_of_presentations,6
526,use_of_presentations,5
361,use_of_presentations,6
917,use_of_presentations,5
342,use_of_presentations,8
599,use_of_presentations,4
875,use_of_presentations,7
745,use_of_presentations,5
131,use_of_presentations,8
143,use_of_presentations,7
666,use_of_presentations,6
104,use_of_presentations,4
964,use_of_presentations,5
208,use_of_presentations,5
774,use_of_presentations,5
346,use_of_presentations,4
97,use_of_presentations,7
306,use_of_presentations,4
18,use_of_presentations,6
284,use_of_presentations,6
173,use_of_presentations,5
558,use_of_presentations,5
51,use_of_presentations,6
357,use_of_presentations,7
692,use_of_presentations,6
26,use_of_presentations,6
386,use_of_presentations,5
287,use_of_presentations,5
974,use_of_presentations,4
683,use_of_presentations,4
374,use_of_presentations,4
278,use_of_presentations,7
367,use_of_presentations,8
800,use_of_presentations,5
11,use_of_presentations,6
310,use_of_presentations,5
910,use_of_presentations,7
440,use_of_presentations,8
441,use_of_presentations,5
146,use_of_presentations,5
614,use_of_presentations,6
262,use_of_presentations,4
34,use_of_presentations,8
407,use_of_presentations,8
564,use_of_presentations,5
538,use_of_presentations,4
748,use_of_presentations,6
675,use_of_presentations,8
224,use_of_presentations,7
10,use_of_presentations,7
708,use_of_presentations,5
636,use_of_presentations,6
218,use_of_presentations,4
193,use_of_presentations,4
106,use_of_presentations,5
834,use_of_presentations,7
597,use_of_presentations,8
45,use_of_presentations,6
264,use_of_presentations,4
219,use_of_presentations,5
249,use_of_presentations,5
507,use_of_presentations,6
383,use_of_presentations,8
631,use_of_presentations,5
502,use_of_presentations,5
792,use_of_presentations,6
271,use_of_presentations,6
194,use_of_presentations,5
937,use_of_presentations,4
726,use_of_presentations,4
339,use_of_presentations,5
841,use_of_presentations,8
874,use_of_presentations,6
214,use_of_presentations,4
924,use_of_presentations,5
203,use_of_presentations,8
629,use_of_presentations,7
354,use_of_presentations,7
857,use_of_presentations,6
424,use_of_presentations,7
872,use_of_presentations,8
116,use_of_presentations,6
308,use_of_presentations,7
698,use_of_presentations,6
622,use_of_presentations,7
103,use_of_presentations,4
464,use_of_presentations,8
870,use_of_presentations,6
351,use_of_presentations,8
628,use_of_presentations,4
33,use_of_presentations,6
972,use_of_presentations,4
535,use_of_presentations,5
959,use_of_presentations,5
794,use_of_presentations,4
313,use_of_presentations,7
127,use_of_presentations,4
245,use_of_presentations,4
773,use_of_presentations,8
69,use_of_presentations,6
141,use_of_presentations,6
139,use_of_presentations,4
398,use_of_presentations,6
889,use_of_presentations,8
995,use_of_presentations,8
757,use_of_presentations,7
783,use_of_presentations,8
420,use_of_presentations,8
790,use_of_presentations,6
592,use_of_presentations,7
978,use_of_presentations,8
735,use_of_presentations,6
731,use_of_presentations,6
932,use_of_presentations,4
497,use_of_presentations,8
813,use_of_presentations,5
2,use_of_presentations,7
649,use_of_presentations,6
455,use_of_presentations,4
593,use_of_presentations,5
206,use_of_presentations,5
847,use_of_presentations,5
233,use_of_presentations,7
87,use_of_presentations,8
333,use_of_presentations,7
738,use_of_presentations,5
350,use_of_presentations,6
805,use_of_presentations,7
700,use_of_presentations,6
92,use_of_presentations,7
68,use_of_presentations,8
746,use_of_presentations,6
741,use_of_presentations,7
581,use_of_presentations,8
677,use_of_presentations,6
442,use_of_presentations,5
749,use_of_presentations,5
25,use_of_presentations,4
936,use_of_presentations,6
90,use_of_presentations,6
715,use_of_presentations,6
240,use_of_presentations,7
13,use_of_presentations,6
126,use_of_presentations,6
761,use_of_presentations,6
302,use_of_presentations,6
650,use_of_presentations,7
365,use_of_presentations,5
905,use_of_presentations,6
415,use_of_presentations,5
397,use_of_presentations,8
435,use_of_presentations,7
945,use_of_presentations,8
930,use_of_presentations,5
687,use_of_presentations,7
852,use_of_presentations,5
712,use_of_presentations,5
470,use_of_presentations,6
43,use_of_presentations,4
550,use_of_presentations,7
844,use_of_presentations,4
150,use_of_presentations,8
168,use_of_presentations,8
519,use_of_presentations,7
531,use_of_presentations,7
643,use_of_presentations,7
428,use_of_presentations,4
659,use_of_presentations,8
766,use_of_presentations,4
732,use_of_presentations,6
916,use_of_presentations,7
979,use_of_presentations,7
372,use_of_presentations,7
778,use_of_presentations,8
579,use_of_presentations,7
320,use_of_presentations,7
645,use_of_presentations,6
5,use_of_presentations,4
294,use_of_presentations,4
117,use_of_presentations,5
555,use_of_presentations,8
29,use_of_presentations,5
259,use_of_presentations,8
47,use_of_presentations,4
678,use_of_presentations,5
543,use_of_presentations,4
908,use_of_presentations,5
586,use_of_presentations,4
98,use_of_presentations,7
55,use_of_presentations,6
913,use_of_presentations,6
199,use_of_presentations,8
539,use_of_presentations,7
759,use_of_presentations,4
340,degree_of_difficulty_of_assignments,6
253,degree_of_difficulty_of_assignments,6
680,degree_of_difficulty_of_assignments,5
806,degree_of_difficulty_of_assignments,1
632,degree_of_difficulty_of_assignments,4
832,degree_of_difficulty_of_assignments,8
772,degree_of_difficulty_of_assignments,2
961,degree_of_difficulty_of_assignments,4
814,degree_of_difficulty_of_assignments,6
863,degree_of_difficulty_of_assignments,7
576,degree_of_difficulty_of_assignments,6
702,degree_of_difficulty_of_assignments,1
541,degree_of_difficulty_of_assignments,2
552,degree_of_difficulty_of_assignments,2
510,degree_of_difficulty_of_assignments,3
159,degree_of_difficulty_of_assignments,6
223,degree_of_difficulty_of_assignments,5
807,degree_of_difficulty_of_assignments,2
525,degree_of_difficulty_of_assignments,3
799,degree_of_difficulty_of_assignments,4
24,degree_of_difficulty_of_assignments,10
509,degree_of_difficulty_of_assignments,5
797,degree_of_difficulty_of_assignments,10
418,degree_of_difficulty_of_assignments,7
48,degree_of_difficulty_of_assignments,2
657,degree_of_difficulty_of_assignments,3
864,degree_of_difficulty_of_assignments,2
861,degree_of_difficulty_of_assignments,5
118,degree_of_difficulty_of_assignments,7
387,degree_of_difficulty_of_assignments,1
282,degree_of_difficulty_of_assignments,3
503,degree_of_difficulty_of_assignments,3
934,degree_of_difficulty_of_assignments,6
781,degree_of_difficulty_of_assignments,5
898,degree_of_difficulty_of_assignments,3
474,degree_of_difficulty_of_assignments,6
704,degree_of_difficulty_of_assignments,6
977,degree_of_difficulty_of_assignments,4
454,degree_of_difficulty_of_assignments,1
295,degree_of_difficulty_of_assignments,3
35,degree_of_difficulty_of_assignments,5
304,degree_of_difficulty_of_assignments,6
56,degree_of_difficulty_of_assignments,8
922,degree_of_difficulty_of_assignments,4
569,degree_of_difficulty_of_assignments,9
186,degree_of_difficulty_of_assignments,4
258,degree_of_difficulty_of_assignments,2
560,degree_of_difficulty_of_assignments,3
621,degree_of_difficulty_of_assignments,1
568,degree_of_difficulty_of_assignments,6
393,degree_of_difficulty_of_assignments,7
12,degree_of_difficulty_of_assignments,2
798,degree_of_difficulty_of_assignments,7
740,degree_of_difficulty_of_assignments,3
184,degree_of_difficulty_of_assignments,6
410,degree_of_difficulty_of_assignments,2
480,degree_of_difficulty_of_assignments,8
84,degree_of_difficulty_of_assignments,10
89,degree_of_difficulty_of_assignments,5
763,degree_of_difficulty_of_assignments,7
86,degree_of_difficulty_of_assignments,8
867,degree_of_difficulty_of_assignments,4
248,degree_of_difficulty_of_assignments,6
751,degree_of_difficulty_of_assignments,10
522,degree_of_difficulty_of_assignments,10
696,degree_of_difficulty_of_assignments,9
274,degree_of_difficulty_of_assignments,7
921,degree_of_difficulty_of_assignments,10
957,degree_of_difficulty_of_assignments,8
88,degree_of_difficulty_of_assignments,9
149,degree_of_difficulty_of_assignments,1
737,degree_of_difficulty_of_assignments,5
891,degree_of_difficulty_of_assignments,9
1,degree_of_difficulty_of_assignments,7
868,degree_of_difficulty_of_assignments,2
895,degree_of_difficulty_of_assignments,7
638,degree_of_difficulty_of_assignments,2
707,degree_of_difficulty_of_assignments,5
432,degree_of_difficulty_of_assignments,8
988,degree_of_difficulty_of_assignments,7
742,degree_of_difficulty_of_assignments,2
730,degree_of_difficulty_of_assignments,5
321,degree_of_difficulty_of_assignments,2
904,degree_of_difficulty_of_assignments,9
171,degree_of_difficulty_of_assignments,6
695,degree_of_difficulty_of_assignments,1
498,degree_of_difficulty_of_assignments,5
446,degree_of_difficulty_of_assignments,10
982,degree_of_difficulty_of_assignments,5
981,degree_of_difficulty_of_assignments,5
849,degree_of_difficulty_of_assignments,7
297,degree_of_difficulty_of_assignments,8
713,degree_of_difficulty_of_assignments,5
192,degree_of_difficulty_of_assignments,6
561,degree_of_difficulty_of_assignments,8
364,degree_of_difficulty_of_assignments,9
40,degree_of_difficulty_of_assignments,6
521,degree_of_difficulty_of_assignments,2
201,degree_of_difficulty_of_assignments,9
780,degree_of_difficulty_of_assignments,10
853,degree_of_difficulty_of_assignments,8
202,degree_of_difficulty_of_assignments,10
421,degree_of_difficulty_of_assignments,10
671,degree_of_difficulty_of_assignments,10
334,degree_of_difficulty_of_assignments,3
843,degree_of_difficulty_of_assignments,4
57,degree_of_difficulty_of_assignments,10
353,degree_of_difficulty_of_assignments,3
681,degree_of_difficulty_of_assignments,5
394,degree_of_difficulty_of_assignments,10
188,degree_of_difficulty_of_assignments,9
641,degree_of_difficulty_of_assignments,7
544,degree_of_difficulty_of_assignments,4
163,degree_of_difficulty_of_assignments,7
283,degree_of_difficulty_of_assignments,1
820,degree_of_difficulty_of_assignments,9
254,degree_of_difficulty_of_assignments,8
221,degree_of_difficulty_of_assignments,1
736,degree_of_difficulty_of_assignments,8
280,degree_of_difficulty_of_assignments,7
976,degree_of_difficulty_of_assignments,5
481,degree_of_difficulty_of_assignments,9
80,degree_of_difficulty_of_assignments,1
473,degree_of_difficulty_of_assignments,5
762,degree_of_difficulty_of_assignments,7
385,degree_of_difficulty_of_assignments,7
195,degree_of_difficulty_of_assignments,5
144,degree_of_difficulty_of_assignments,6
767,degree_of_difficulty_of_assignments,3
300,degree_of_difficulty_of_assignments,5
580,degree_of_difficulty_of_assignments,8
216,degree_of_difficulty_of_assignments,2
583,degree_of_difficulty_of_assignments,6
881,degree_of_difficulty_of_assignments,9
488,degree_of_difficulty_of_assignments,9
892,degree_of_difficulty_of_assignments,9
152,degree_of_difficulty_of_assignments,1
925,degree_of_difficulty_of_assignments,7
729,degree_of_difficulty_of_assignments,7
647,degree_of_difficulty_of_assignments,8
686,degree_of_difficulty_of_assignments,5
93,degree_of_difficulty_of_assignments,4
485,degree_of_difficulty_of_assignments,1
59,degree_of_difficulty_of_assignments,6
907,degree_of_difficulty_of_assignments,6
158,degree_of_difficulty_of_assignments,6
955,degree_of_difficulty_of_assignments,1
758,degree_of_difficulty_of_assignments,7
605,degree_of_difficulty_of_assignments,4
475,degree_of_difficulty_of_assignments,9
154,degree_of_difficulty_of_assignments,8
79,degree_of_difficulty_of_assignments,6
36,degree_of_difficulty_of_assignments,2
562,degree_of_difficulty_of_assignments,7
231,degree_of_difficulty_of_assignments,1
869,degree_of_difficulty_of_assignments,2
608,degree_of_difficulty_of_assignments,5
846,degree_of_difficulty_of_assignments,4
542,degree_of_difficulty_of_assignments,7
941,degree_of_difficulty_of_assignments,2
919,degree_of_difficulty_of_assignments,5
352,degree_of_difficulty_of_assignments,3
839,degree_of_difficulty_of_assignments,10
266,degree_of_difficulty_of_assignments,6
298,degree_of_difficulty_of_assignments,9
929,degree_of_difficulty_of_assignments,1
574,degree_of_difficulty_of_assignments,5
250,degree_of_difficulty_of_assignments,3
616,degree_of_difficulty_of_assignments,9
164,degree_of_difficulty_of_assignments,10
827,degree_of_difficulty_of_assignments,9
228,degree_of_difficulty_of_assignments,1
787,degree_of_difficulty_of_assignments,10
317,degree_of_difficulty_of_assignments,1
110,degree_of_difficulty_of_assignments,1
165,degree_of_difficulty_of_assignments,2
701,degree_of_difficulty_of_assignments,1
362,degree_of_difficulty_of_assignments,7
890,degree_of_difficulty_of_assignments,3
728,degree_of_difficulty_of_assignments,8
466,degree_of_difficulty_of_assignments,5
709,degree_of_difficulty_of_assignments,4
482,degree_of_difficulty_of_assignments,3
406,degree_of_difficulty_of_assignments,1
66,degree_of_difficulty_of_assignments,7
862,degree_of_difficulty_of_assignments,5
61,degree_of_difficulty_of_assignments,5
111,degree_of_difficulty_of_assignments,1
147,degree_of_difficulty_of_assignments,6
211,degree_of_difficulty_of_assignments,3
996,degree_of_difficulty_of_assignments,10
459,degree_of_difficulty_of_assignments,6
81,degree_of_difficulty_of_assignments,5
288,degree_of_difficulty_of_assignments,9
6,degree_of_difficulty_of_assignments,3
547,degree_of_difficulty_of_assignments,5
30,degree_of_difficulty_of_assignments,5
445,degree_of_difficulty_of_assignments,2
591,degree_of_difficulty_of_assignments,5
770,degree_of_difficulty_of_assignments,7
484,degree_of_difficulty_of_assignments,10
180,degree_of_difficulty_of_assignments,1
946,degree_of_difficulty_of_assignments,6
901,degree_of_difficulty_of_assignments,1
517,degree_of_difficulty_of_assignments,7
545,degree_of_difficulty_of_assignments,1
918,degree_of_difficulty_of_assignments,9
652,degree_of_difficulty_of_assignments,8
471,degree_of_difficulty_of_assignments,8
323,degree_of_difficulty_of_assignments,5
276,degree_of_difficulty_of_assignments,9
672,degree_of_difficulty_of_assignments,6
337,degree_of_difficulty_of_assignments,8
468,degree_of_difficulty_of_assignments,4
